Index,demand
235,0.12769995078904378
236,0.12835100112536837
237,0.07698258071693438
238,0.07989979567146635
239,0.08969123159082179
240,0.08445472806374185
241,0.0557455289169348
242,0.028164809840690218
243,0.25889377505317096
244,0.07322122419135998
245,0.09036043820620263
246,0.05626757114122166
247,0.0884611998534319
248,0.029813443244839716
249,0.024321107362569046
250,0.023487647665409936
251,0.01944198233891359
252,0.01886305117501558
253,0.039249916331176346
254,0.10632458379631488
255,0.06003096453327844
256,0.04679540774076669
257,0.13767542419387985
258,0.5337711391965116
259,0.11366076315799672
260,0.0379523595086315
261,0.252746770820361
262,0.0765826568015467
263,0.402229582131891
264,0.1621886425998715
265,0.07782019477598699
266,0.026020224209732774
267,0.0442815044408279
268,0.047675269886513355
269,0.08855291623523959
270,0.26613228972968767
271,0.05681641901895815
272,0.40047199393308086
273,0.09499399460002335
274,0.07474499866564663
275,0.01312676674477329
276,0.022372393362534694
277,0.05423061443974311
278,0.06809490104183573
279,0.026790029673522453
280,0.15303189886266116
281,0.273735420937943
282,0.14933807483469416
283,0.08970407782989659
284,0.05424669078209392
285,0.1372164955007486
286,0.17734146627547948
287,0.27668933309681076
288,0.06717509606237518
289,0.05302778778796226
290,0.028925121894081723
291,0.06363477303065516
292,0.45258936583764275
293,0.03627200473726419
294,0.07815520191908121
295,0.2787575749319595
296,0.2623154923974318
297,0.0315004587948651
298,0.024472319562401
299,0.03138291795735591
300,0.05734226161746575
301,0.131495138528966
302,0.2545999936079172
303,0.13475391588968194
304,0.13842838639990293
305,0.27033623348816604
306,0.25916091056265894
307,0.15540598499204242
308,0.2597004533321195
309,0.5330324837845679
310,0.08753850110438505
311,0.023738323872086242
312,0.05768881436643167
313,0.08826565811256037
314,0.06487053450192737
315,0.16453107294961294
316,0.7660256809552056
317,0.03787227657232406
318,0.07639551752046736
319,0.42211720888610293
320,0.02857930056155222
321,0.048657126499283734
322,0.27300615619613516
323,0.011495881170215435
324,0.03848633534129185
325,0.08873776855736162
326,0.028884073896498365
327,0.03500809690336523
328,0.14825419589117939
329,0.07695756718456084
330,0.12326902529055703
331,0.18311183435477202
332,0.16769798438979844
333,0.2612941972009395
334,0.27826870275370524
335,0.14028820476304737
336,0.04026812562009955
337,0.27941948055966853
338,0.26741884644414404
339,0.14988984676601189
340,0.7447210324229585
341,0.4180632856188568
342,0.28961294938966453
343,0.04190774521357779
344,0.10284637373958888
345,0.04847321175721479
346,0.03307768238616006
347,0.01912584711583559
348,0.010489901888860608
349,0.0599468326626048
350,0.019245114002961923
351,0.02541221397899756
352,0.04226377625723014
353,0.08168539811527804
354,0.12950630120588916
355,0.1284301179938143
356,0.1315642489830263
357,0.10136731035861321
358,0.1611016116920065
359,0.13358355152456688
360,0.02943077013072202
361,0.12257460777371224
362,0.2715360435523674
363,0.050461813035581685
364,0.09037688242540809
365,0.6879578419981182
366,0.8312491589620149
367,0.40609017287592125
368,0.053422863036636556
369,0.03324938351796192
370,0.02358548191528624
371,0.04812589724400533
372,0.281784943936079
373,0.06901452503321742
374,0.02463969069574925
375,0.04189797436903048
376,0.01483809290640634
377,0.05139803145428211
378,0.07496378272185303
379,0.07072732020755909
380,0.018578881283406345
381,0.26309005415042064
382,0.032736961514292624
383,0.05079785487000056
384,0.14103346895033608
385,0.12246310575922406
386,0.07414026498722179
387,0.05763606357235429
388,0.10925477123413682
389,0.09829662552190094
390,0.03511185924463528
391,0.09756007084101265
392,0.10350655716439364
393,0.11606574400925933
394,0.7462341790814271
395,0.8696868197070822
396,0.4635698390821398
397,0.09409038435091108
398,0.030449182934031455
399,0.09085260160879449
400,0.08388712825060754
401,0.2627736947293037
402,0.040840510619593
403,0.05244257766230086
404,0.02011139410256714
405,0.06559783093960023
406,0.13113576764859686
407,0.25503869387149525
408,0.09138821699092659
409,0.5552863740324726
410,0.2669457071638449
411,0.15268697134394685
412,0.17311958464202493
413,0.13145188251684475
414,0.07623411622713963
415,0.1363989837504762
416,0.05052492316724162
417,0.051544176975214795
418,0.02123687510385247
419,0.0988442655595239
420,0.11849097126485164
421,0.05114487743151605
422,0.08809208314951644
423,0.029953263444464563
424,0.7260042441330447
425,0.9913963803493613
426,0.7984258207704604
427,0.08137124455038841
428,0.03939553648906072
429,0.26659933092875654
430,0.14453954150128717
431,0.03105198873867482
432,0.017975284807270838
433,0.017020628544832373
434,0.017997259896908084
435,0.060917957950423596
436,0.11515390543526766
437,0.06677767049798303
438,0.45521889727195075
439,0.5400075509205837
440,0.10485685413905116
441,0.16258424870457705
442,0.1439492357123759
443,0.26361642370975863
444,0.10060014466258167
445,0.26582482741328417
446,0.10927105414485325
447,0.02853802327814277
448,0.07767343528114273
449,0.09161156166817823
450,0.10895465104309715
451,0.050987248456768386
452,0.02715865804783022
453,0.2832522533635551
454,0.41265183288129437
455,0.14754105905937498
456,0.07139021739298837
457,0.035923016861516485
458,0.2640860107844427
459,0.09010938805488948
460,0.27032318560282664
461,0.03338694397575318
462,0.04894710265417157
463,0.03805907016615596
464,0.017324336690611678
465,0.026247125501734428
466,0.05351258933562404
467,0.04544329931322306
468,0.2674344073459752
469,0.768861226671893
470,0.43142872228986634
471,0.4527959844490554
472,0.14527087021585255
473,0.1857566050239013
474,0.2668676314183463
475,0.414865947194393
476,0.08806521000811116
477,0.027935231497053063
478,0.033569525297110325
479,0.029011158656527723
480,0.2634796242363034
481,0.15576043437015163
482,0.06551536870403585
483,0.2861556272098205
484,0.28145669455656397
485,0.27917353215027607
486,0.9774927045655963
487,0.10905708552838739
488,0.04345436318109698
489,0.14721735037201683
490,0.25181418768684305
491,0.03420255904101838
492,0.05616170654676121
493,0.40720034578203446
494,0.014113608219943036
495,0.06460578622535826
496,0.043829865112357036
497,0.04610830260233738
498,0.062331275235383024
499,0.25632313647871824
500,0.4384643459441765
501,0.4165111360850774
502,0.5709687632585718
503,0.44242835956298987
504,0.1779804644998491
505,0.17426450557928103
506,0.269523351312605
507,0.01626087330306665
508,0.023047336782208154
509,0.14306695375321107
510,0.09196872554642893
511,0.05538400420114353
512,0.16355542865136524
513,0.15990490409528285
514,0.5249866747202787
515,0.14503170621214836
516,0.026059605475606373
517,0.06546438540150692
518,0.13105050452134606
519,0.07073585782329007
520,0.05286181729318472
521,0.02841447537418365
522,0.008644543111330312
523,0.017100410494802442
524,0.03278334406391949
525,0.059696404108614695
526,0.09820977277022899
527,0.1238312069931577
528,0.14619862839449962
529,0.4102449329664506
530,0.7940682114839588
531,0.4306190107054991
532,0.4234415923307005
533,0.6474535156436155
534,0.10268226451058923
535,0.014477931631554471
536,0.048330947102029426
537,0.056782406761358165
538,0.12955233375771136
539,0.17870714245190616
540,0.07018205033585037
541,0.03143129616610092
542,0.06540254629421044
543,0.1302577840230993
544,0.03220998504709703
545,0.0363353140275858
546,0.05440525907190867
547,0.12757046395953517
548,0.03033833990825755
549,0.02545910646095516
550,0.03994164174342954
551,0.02113396483574445
552,0.013895122975197266
553,0.03813732117155272
554,0.1082964712495035
555,0.07032291737586906
556,0.10652415625629559
557,0.27409182206227956
558,0.45591992329622566
559,0.68533311764794
560,0.8626563833135727
561,0.6646574715311331
562,0.4191741976880359
563,0.10154971689281564
564,0.025283024172124878
565,0.018701067844290868
566,0.05080553551417114
567,0.11894777404583484
568,0.02740314050311002
569,0.03823936618107171
570,0.45214220873525596
571,0.06076586261933252
572,0.028392186053800773
573,0.06627128959969145
574,0.056570337180784934
575,0.09479758309242223
576,0.04850169299168975
577,0.04829919122089299
578,0.02880823417168108
579,0.034622340797367784
580,0.011856184806875163
581,0.01690609308219791
582,0.03154314357747384
583,0.10103282645023506
584,0.13477736312610292
585,0.5075395427509518
586,0.37974067360404895
587,0.2925537199498159
588,0.9558975745138638
589,0.4153444854413773
590,0.4576641406321721
591,0.11734838478188905
592,0.027450228657529788
593,0.027358096814890688
594,0.04394668408809092
595,0.04874693748607653
596,0.051736067921745926
597,0.04338170065305659
598,0.0577392180259014
599,0.40885652102064857
600,0.10723669349481807
601,0.26385743149203905
602,0.04210586525380375
603,0.09622009128217648
604,0.13183145844385502
605,0.13992558902116034
606,0.2575728755195907
607,0.037709703268785824
608,0.01974771231175631
609,0.047759721972034104
610,0.16970426816986078
611,0.5566575490709764
612,0.41163062563604313
613,0.29146994552140926
614,0.1708290549471262
615,0.3990176523591129
616,0.1604095684177901
617,0.08163307917418125
618,0.02290356960391644
619,0.05046507699810175
620,0.04136577809394291
621,0.10962775674367786
622,0.2831831600603595
623,0.06295381374156628
624,0.27691947329570143
625,0.03976159822018657
626,0.06758748366476658
627,0.16606476539955412
628,0.04980470927525939
629,0.023023531278669726
630,0.1359122496964463
631,0.16199373501707043
632,0.046292405054552094
633,0.27089020995023716
634,0.2785088430289273
635,0.09010914191667649
636,0.07713616692879685
637,0.026579967392804004
638,0.0804949795692877
639,0.07823877589577885
640,0.05438088319853435
641,0.10608165197303165
642,0.27669556302822157
643,0.052628680259502014
644,0.037911776801379526
645,0.02544171063683015
646,0.12867477703422497
647,0.020071148401460424
648,0.019731667325325955
649,0.07900578862208374
650,0.029717924400401406
651,0.03489889381868601
652,0.13825995130434945
653,0.05125362244531098
654,0.07283767049843554
655,0.02486846465468171
656,0.08439645893024139
657,0.18325660923197187
658,0.38254882936879697
659,0.4089245587693401
660,0.030015558659117498
661,0.023537078510832032
662,0.019476802928846827
663,0.0354506819704614
664,0.07446701313246505
665,0.032779079418705795
666,0.06917580452738817
667,0.11943504707301084
668,0.023758277600750097
669,0.03226708233779396
670,0.018345876435646637
671,0.01563127343838124
672,0.07317739570297128
673,0.11687316767504702
674,0.28236560965310514
675,0.024318876358481574
676,0.024955158968043303
677,0.06778359560206097
678,0.08694689638117628
679,0.10956068993823506
680,0.26382464224722846
681,0.04224581956650934
682,0.015153350645385352
683,0.01446578725638695
684,0.07934408499361417
685,0.031379992348872884
686,0.030420750212990615
687,0.07256143482817357
688,0.11595673370920255
689,0.040565336706419625
690,0.025734995838192783
691,0.020436968872146008
692,0.26461354426717026
693,0.015087603762034059
694,0.03665392534000005
695,0.2666329897923244
696,0.08515547437288143
697,0.0545019267341461
698,0.027555398684076783
699,0.039982015269633915
700,0.08888855960247419
701,0.3616085847162994
702,0.035402471385917095
703,0.01771644686714584
704,0.02695020544820643
705,0.05100444970966095
706,0.06763341810187508
707,0.14477609228439783
708,0.07901825089344625
709,0.16286609671377972
710,0.10952144146428933
711,0.03409665077149429
712,0.03670545058307091
713,0.05163414078976589
714,0.04023381441278255
715,0.14968240908489436
716,0.026811756207835224
717,0.027616265905157325
718,0.08368016708419648
719,0.0241022446853965
720,0.12356065672082098
721,0.05303764393536871
722,0.01976103439904269
723,0.27675712375833655
724,0.5117631931568931
725,0.27506539725164114
726,0.037687798114428336
727,0.05914165964163466
728,0.02960818240479518
729,0.07345964227195406
730,0.0763059070919799
731,0.06937092938289302
732,0.6713107645457325
733,0.07951830081854225
734,0.03103571584424942
735,0.08792137667785663
736,0.09247727037165315
737,0.04189531506914207
738,0.14745157964886701
739,0.4022190995211883
740,0.083016924708683
741,0.11107577032687273
742,0.023249780671452884
743,0.02562337026442217
744,0.031104927047757108
745,0.10116042766394184
746,0.024004185698254667
747,0.014570290911808972
748,0.02367021512452071
749,0.06733169671135388
750,0.028693269221396443
751,0.01165294447657951
752,0.040540998362443945
753,0.02128162431193721
754,0.0810413063403744
755,0.02879374874731891
756,0.03957655413520223
757,0.031384861645878295
758,0.03607275342718722
759,0.07643671817814733
760,0.10891587064072808
761,0.02707559750413338
762,0.07210677566894359
763,0.43492711609867774
764,0.05356818340830753
765,0.08474249398005926
766,0.03424236697426427
767,0.03489789544940918
768,0.05456416380752102
769,0.14701513625657933
770,0.04014858845973372
771,0.01162703599107407
772,0.027231685024777567
773,0.05121832482214421
774,0.08176511257729716
775,0.024675292550921272
776,0.2644446905390044
777,0.0433165728387075
778,0.025182292091970926
779,0.05414602916529449
780,0.2736343618983749
781,0.037650206709103476
782,0.019131493468858923
783,0.02006832930997718
784,0.04685122565905944
785,0.03346718549705888
786,0.27693069069837556
787,0.07189146302113114
788,0.013955758571155405
789,0.014822575407760653
790,0.07088822911716283
791,0.11315744077064757
792,0.10624175615772641
793,0.0938060112380807
794,0.0799541260229958
795,0.03024196117305955
796,0.04776082397893068
797,0.07349459263559924
798,0.2648943351129389
799,0.09984359252420308
800,0.010495553335981393
801,0.02178346919021056
802,0.018535665633540366
803,0.01629384113694586
804,0.02407895162860463
805,0.017102567936216406
806,0.023418344002563783
807,0.01356259843473917
808,0.01389732621995464
809,0.01606897099415385
810,0.011906199183427897
811,0.033206013107768585
812,0.06137818298398057
813,0.06871228761573585
814,0.10893858575560535
815,0.02593328970327658
816,0.023594668148439565
817,0.11010944289532762
818,0.13983164227786876
819,0.015733860796721927
820,0.02363012154191594
821,0.013463048230922342
822,0.02101983571273021
823,0.023856104025827912
824,0.02080046353652639
825,0.01648827313022972
826,0.013013577803368594
827,0.017275746500246575
828,0.04723347834583122
829,0.04111265651384786
830,0.06021030000703968
831,0.028211060135367533
832,0.01736122622661995
833,0.020111269329680277
834,0.011603915736904006
835,0.009311882514086801
836,0.014412259660517561
837,0.07401531046374779
838,0.030602220944849642
839,0.04662018826877891
840,0.014872610779747891
841,0.02308603474259749
842,0.016481280440788885
843,0.07517146106701668
844,0.014484300705307832
845,0.01467680903222104
846,0.017026618043790152
847,0.08744411347953905
848,0.05483166640595402
849,0.05683913928929727
850,0.05224318546235873
851,0.010072034837498902
852,0.07122547987473558
853,0.02092781550365201
854,0.013135382768721435
855,0.049467490678901854
856,0.044972600681198585
857,0.09949236904122964
858,0.029058802799975705
859,0.038676603028063125
860,0.021527589430895812
861,0.02246396790271167
862,0.015853786364704088
863,0.012045324500916305
864,0.012879197476367468
865,0.013540340353566794
866,0.02767124069513195
867,0.015360001596171749
868,0.02038831914043858
869,0.05433412035008321
870,0.027132981362061645
871,0.13542774604024632
872,0.020511044452043672
873,0.024591548903205286
874,0.01652965098313931
875,0.013902990205815443
876,0.016672495773702403
877,0.0444567660773513
878,0.019343020785592788
879,0.01618964402658205
880,0.023350212240176863
881,0.015623523941859277
882,0.01325446504832935
883,0.04959380771393307
884,0.08070479131444411
885,0.0223974316952952
886,0.07664125513884221
887,0.026948811597970555
888,0.04060950196996911
889,0.03306849427661743
890,0.052148263774038736
891,0.04726966661072719
892,0.0664873611901092
893,0.04990120307202085
894,0.03528716631179027
895,0.03580481476475274
896,0.04101777159376296
897,0.07796984178549182
898,0.03859698362653841
899,0.06297004396612084
900,0.08509368174606433
901,0.12062440746481964
902,0.2557651955918159
903,0.029203554705012583
904,0.030075485195027497
905,0.08794434285192054
906,0.0471848389857042
907,0.39027868094519025
908,0.05302708297140592
909,0.10106557900247332
910,0.052701283805782526
911,0.025846159143485536
912,0.02014345716678652
913,0.2612338951894282
914,0.045729965152425625
915,0.4671950588946644
916,0.10395935447011719
917,0.045787995915426274
918,0.07718472628111515
919,0.0398206090025439
920,0.02382359428675135
921,0.03957283310743209
922,0.020594265591502774
923,0.016875521340757968
924,0.08525822372989902
925,0.07989711075365738
926,0.11539034591271556
927,0.4151131331599627
928,0.04241421640071917
929,0.06718861120640145
930,0.030524807795064682
931,0.08852464168296018
932,0.11684631690295796
933,0.02319634823755981
934,0.03606195409321215
935,0.030661695825490366
936,0.04309696930987037
937,0.04972230803372882
938,0.42737086276284153
939,0.09826926968989602
940,0.08650127018334981
941,0.2713022839909904
942,0.06646106938022582
943,0.43631696848775636
944,0.018844380398613438
945,0.041472431602779525
946,0.10738974598680939
947,0.03474471470510175
948,0.04089179006540643
949,0.03772617866498657
950,0.02469597864001359
951,0.07194758401625939
952,0.06598916569262173
953,0.05408514960196942
954,0.034610839424549344
955,0.04312567538249583
956,0.2802218102438007
957,0.03004611953234017
958,0.024867438570944134
959,0.033970088081489824
960,0.038123318766280806
961,0.05011340262798509
962,0.029244213536218172
963,0.034742545903495424
964,0.05053726053381792
965,0.061894677697276315
966,0.039970907314621176
967,0.054325218235969044
968,0.09155705176837918
969,0.10164423736993056
970,0.015389673023415366
971,0.014653917114702656
972,0.017969465443205913
973,0.08373187758176673
974,0.2592972244521717
975,0.04085874957639639
976,0.044176602934074355
977,0.11635576459899913
978,0.27104335573293326
979,0.06699495571328351
980,0.034699707850625594
981,0.02150028066343227
982,0.01999306210792328
983,0.020999243980535213
984,0.040067341536655816
985,0.014140708823264372
986,0.09009164337318648
987,0.2712902469815434
988,0.278913461408408
989,0.03306512279488998
990,0.03406523575235962
991,0.020187772056433392
992,0.018165765023924044
993,0.026093225734187785
994,0.026012546405881846
995,0.12320822881508645
996,0.024379898457660254
997,0.03546668883085201
998,0.029421419998232213
999,0.0336034887452874
1000,0.0792049284196518
1001,0.4615748749115267
1002,0.03893900348723317
1003,0.036391783321962065
1004,0.03191367789340187
1005,0.031080852394345593
1006,0.045616267724421955
1007,0.04461665611634402
1008,0.025824267715926212
1009,0.09768847226656158
1010,0.13775297565458947
1011,0.0835897495392372
1012,0.06546976786757407
1013,0.04751780460492505
1014,0.01285592026876024
1015,0.023808746877983927
1016,0.02617616558002269
1017,0.030229004846784528
1018,0.024015887052465122
1019,0.053863920502290594
1020,0.05701632791094769
1021,0.2471599714631474
1022,0.0373374581738114
1023,0.0496243801871348
1024,0.04471452926119952
1025,0.027546858717812338
1026,0.019361639601366203
1027,0.030467325460532223
1028,0.052037013275271445
1029,0.022218425238338578
1030,0.0888613695981135
1031,0.13935576913242118
1032,0.22049977539711096
1033,0.05293038436307375
1034,0.042642358583186366
1035,0.04382616871181534
1036,0.07329654755643389
1037,0.044704276901896725
1038,0.02644739096921836
1039,0.06076309943609269
1040,0.021048762759708982
1041,0.020824903249234382
1042,0.08478086411584826
1043,0.02220505566726426
1044,0.017395597836818908
1045,0.02630975338026994
1046,0.0692589332033238
1047,0.08212246164910662
1048,0.25378824623732327
1049,0.24914710313325816
1050,0.26698138060914917
1051,0.0779365602187742
1052,0.045573751935073306
1053,0.02775343199909644
1054,0.05018134654470566
1055,0.044678148563455825
1056,0.07989745379955328
1057,0.05378372177374687
1058,0.6250638236778436
1059,0.1368123189172154
1060,0.05627158575978056
1061,0.11152924338836814
1062,0.053002193373295814
1063,0.044462559887547805
1064,0.02559438854467274
1065,0.02254278762410617
1066,0.017061717006812006
1067,0.03864481646182096
1068,0.01127290908411947
1069,0.008239919897332781
1070,0.018352557018991373
1071,0.021049481718464734
1072,0.05660950679113626
1073,0.04754623157119068
1074,0.08058548936766174
1075,0.07273683224258393
1076,0.12760403848811366
1077,0.15603110833639208
1078,0.4442361214530377
1079,0.07424464257530503
1080,0.03486795975880432
1081,0.07279937406038584
1082,0.021846721109512746
1083,0.035578431477114134
1084,0.015658299861105143
1085,0.061490492456832885
1086,0.05850533050643737
1087,0.12460228251011762
1088,0.05384950436637817
1089,0.09522300701713954
1090,0.04816578349358284
1091,0.06750840252246314
1092,0.03191550216136714
1093,0.02878847540000986
1094,0.024282647160616344
1095,0.10907836945478538
1096,0.018814152577368074
1097,0.02756116326246519
1098,0.04751535443935477
1099,0.025750229637408584
1100,0.011330241614948978
1101,0.014103556719269647
1102,0.018642419562990186
1103,0.03616759449623129
1104,0.05050409625630852
1105,0.09340690298161075
1106,0.1425504215680397
1107,0.13601585733194752
1108,0.1752077708731518
1109,0.12340809013668028
1110,0.10629869664652195
1111,0.02605676807881655
1112,0.0938817396763126
1113,0.017886229739875307
1114,0.04896168106986164
1115,0.01373661341668354
1116,0.043505362547263574
1117,0.10413284334507936
1118,0.0369732597139389
1119,0.034535706160081336
1120,0.04938962552500627
1121,0.04258272980443681
1122,0.024050079228458844
1123,0.052469157382459025
1124,0.08106629206306007
1125,0.03631486265902155
1126,0.05932957672547064
1127,0.025116518435712117
1128,0.026683451224213277
1129,0.05111799533117304
1130,0.014991936748632239
1131,0.029191784220498958
1132,0.03934715511884174
1133,0.06880203690795247
1134,0.15253050256970876
1135,0.4402822399350188
1136,0.1265008458903808
1137,0.14072703701448197
1138,0.07450126117275663
1139,0.07758254079287377
1140,0.08961665839690824
1141,0.08313096221181063
1142,0.05916413064831483
1143,0.01079191257294451
1144,0.030728605033626063
1145,0.2695312329759818
1146,0.07237916284827355
1147,0.09557281799356354
1148,0.06077371797622676
1149,0.09757564474954462
1150,0.028080994556216897
1151,0.024592831491570898
1152,0.018403358256549936
1153,0.024023765383226293
1154,0.03467817575335249
1155,0.10958769944970068
1156,0.06113166344933261
1157,0.04767078803174421
1158,0.14300726503792108
1159,0.5541398138902907
1160,0.11001234540350416
1161,0.03980749283098832
1162,0.2557801367137594
1163,0.07030288990157849
1164,0.25317172673803134
1165,0.26536200464549586
1166,0.07307746091909258
1167,0.04722986608410846
1168,0.04539914757393945
1169,0.08416356960167816
1170,0.26322341560664186
1171,0.058953015160338997
1172,0.25715534694275227
1173,0.10432098825375505
1174,0.06987279013985309
1175,0.01613019993317149
1176,0.010716917772000779
1177,0.015073608392808831
1178,0.02228256809796348
1179,0.05609438927346497
1180,0.06841882559326896
1181,0.027332602660162103
1182,0.16090976557872894
1183,0.16291623725661963
1184,0.1353642229163791
1185,0.08459678046701755
1186,0.06656444283541847
1187,0.12984355803257436
1188,0.2543399127266453
1189,0.27133096703341897
1190,0.0714315688307961
1191,0.02664062077599312
1192,0.05272713855852186
1193,0.027810829581344683
1194,0.06755308842813365
1195,0.4503372039448992
1196,0.039976238846531155
1197,0.0668489101177554
1198,0.2840882747604046
1199,0.2622414100434648
1200,0.023930601859224583
1201,0.01175477499449741
1202,0.03465408942304883
1203,0.05998867626931097
1204,0.13831535014341367
1205,0.14297284244552802
1206,0.13362464062295049
1207,0.13405832927469108
1208,0.2764770374224382
1209,0.26702913879465195
1210,0.15967016953677923
1211,0.2616868424918238
1212,0.5231654111396018
1213,0.08745235196235171
1214,0.024943185781221764
1215,0.06141456581319171
1216,0.0940874901172705
1217,0.05969110698946395
1218,0.16676770088518175
1219,0.7944556785306728
1220,0.044662682041699764
1221,0.07890290236894412
1222,0.4256920671027741
1223,0.029937712942704652
1224,0.05227679642444957
1225,0.26909627116435697
1226,0.016888148424242525
1227,0.010981816222330375
1228,0.04419302735024333
1229,0.07814344505275647
1230,0.031715355634893444
1231,0.03605246234423297
1232,0.02503355363754464
1233,0.15196639017583877
1234,0.07610096299546115
1235,0.12521373414782147
1236,0.18447655862067097
1237,0.16938684425725664
1238,0.2552864097479788
1239,0.47873502323691
1240,0.2766415132463344
1241,0.034192231473993806
1242,0.2784801384312305
1243,0.25912331821771245
1244,0.1478996575184508
1245,0.7624111392497235
1246,0.41396631300866726
1247,0.2902167692675919
1248,0.0497955701212769
1249,0.037971515255465535
